priceDate,market,minPrice,avgPrice,maxPrice
2020-12-06 00:00:00,부산민락어민활어직판장,30000,30000,30000
2020-12-06 00:00:00,소래포구종합어시장,20000,30000,40000
2020-12-06 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-07 00:00:00,가락시장,32500,35000,42500
2020-12-07 00:00:00,강서농수산물시장,30000,31250,32500
2020-12-07 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-07 00:00:00,노량진 1층,20000,27080,35000
2020-12-07 00:00:00,노량진 2층,20000,26250,30000
2020-12-07 00:00:00,마포농수산물시장,30000,30000,30000
2020-12-07 00:00:00,부산민락어민활어직판장,30000,30000,30000
2020-12-07 00:00:00,소래포구종합어시장,20000,20000,20000
2020-12-07 00:00:00,안양평촌농수산물시장,30000,30000,30000
2020-12-07 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-08 00:00:00,가락시장,32500,35625,42500
2020-12-08 00:00:00,강서농수산물시장,30000,32500,35000
2020-12-08 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-08 00:00:00,노량진 1층,20000,27080,35000
2020-12-08 00:00:00,노량진 2층,20000,26250,30000
2020-12-08 00:00:00,마포농수산물시장,30000,30000,30000
2020-12-08 00:00:00,소래포구종합어시장,20000,25000,30000
2020-12-08 00:00:00,안양평촌농수산물시장,30000,30000,30000
2020-12-08 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-09 00:00:00,가락시장,32500,35835,42500
2020-12-09 00:00:00,강서농수산물시장,30000,32500,35000
2020-12-09 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-09 00:00:00,노량진 1층,20000,27080,35000
2020-12-09 00:00:00,노량진 2층,20000,25000,30000
2020-12-09 00:00:00,마포농수산물시장,30000,30000,30000
2020-12-09 00:00:00,부산민락어민활어직판장,30000,30000,30000
2020-12-09 00:00:00,소래포구종합어시장,20000,30000,40000
2020-12-09 00:00:00,안양평촌농수산물시장,30000,30000,30000
2020-12-09 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-10 00:00:00,가락시장,30000,30000,30000
2020-12-10 00:00:00,강서농수산물시장,30000,32500,35000
2020-12-10 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-10 00:00:00,노량진 1층,20000,27310,35000
2020-12-10 00:00:00,노량진 2층,20000,25000,30000
2020-12-10 00:00:00,마포농수산물시장,30000,30000,30000
2020-12-10 00:00:00,부산민락어민활어직판장,30000,30000,30000
2020-12-10 00:00:00,소래포구종합어시장,20000,25000,30000
2020-12-10 00:00:00,안양평촌농수산물시장,30000,30000,30000
2020-12-10 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-11 00:00:00,가락시장,30000,31670,35000
2020-12-11 00:00:00,강서농수산물시장,30000,32500,35000
2020-12-11 00:00:00,노량진 1층,20000,27730,35000
2020-12-11 00:00:00,노량진 2층,20000,25000,30000
2020-12-11 00:00:00,부산민락어민활어직판장,30000,30000,30000
2020-12-11 00:00:00,소래포구종합어시장,20000,30000,40000
2020-12-11 00:00:00,안양평촌농수산물시장,30000,30000,30000
2020-12-11 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-12 00:00:00,가락시장,32500,35835,42500
2020-12-12 00:00:00,강서농수산물시장,30000,30000,30000
2020-12-12 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-12 00:00:00,노량진 1층,20000,27730,35000
2020-12-12 00:00:00,노량진 2층,20000,26670,30000
2020-12-12 00:00:00,부산민락어민활어직판장,30000,30000,30000
2020-12-12 00:00:00,소래포구종합어시장,20000,30000,40000
2020-12-12 00:00:00,안양평촌농수산물시장,30000,30000,30000
2020-12-12 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-13 00:00:00,가락시장,32500,35835,42500
2020-12-13 00:00:00,강서농수산물시장,30000,32500,35000
2020-12-13 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-13 00:00:00,노량진 1층,20000,28330,40000
2020-12-13 00:00:00,노량진 2층,20000,26250,30000
2020-12-13 00:00:00,부산민락어민활어직판장,30000,30000,30000
2020-12-13 00:00:00,소래포구종합어시장,24000,31000,40000
2020-12-13 00:00:00,안양평촌농수산물시장,30000,30000,30000
2020-12-13 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-14 00:00:00,가락시장,30000,31670,35000
2020-12-14 00:00:00,강서농수산물시장,30000,32500,35000
2020-12-14 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-14 00:00:00,노량진 1층,20000,28180,40000
2020-12-14 00:00:00,노량진 2층,20000,25000,30000
2020-12-14 00:00:00,마포농수산물시장,35000,35000,35000
2020-12-14 00:00:00,소래포구종합어시장,24000,31000,40000
2020-12-14 00:00:00,안양평촌농수산물시장,30000,30000,30000
2020-12-14 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-15 00:00:00,가락시장,32500,35835,42500
2020-12-15 00:00:00,강서농수산물시장,30000,31670,35000
2020-12-15 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-15 00:00:00,노량진 1층,20000,28330,40000
2020-12-15 00:00:00,노량진 2층,20000,25000,30000
2020-12-15 00:00:00,마포농수산물시장,35000,35000,35000
2020-12-15 00:00:00,부산민락어민활어직판장,30000,30000,30000
2020-12-15 00:00:00,소래포구종합어시장,20000,25000,30000
2020-12-15 00:00:00,안양평촌농수산물시장,30000,30000,30000
2020-12-15 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-16 00:00:00,가락시장,32500,35835,42500
2020-12-16 00:00:00,강서농수산물시장,30000,32500,35000
2020-12-16 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-16 00:00:00,노량진 1층,20000,27500,35000
2020-12-16 00:00:00,노량진 2층,20000,25000,30000
2020-12-16 00:00:00,마포농수산물시장,35000,35000,35000
2020-12-16 00:00:00,부산민락어민활어직판장,30000,30000,30000
2020-12-16 00:00:00,소래포구종합어시장,20000,30000,40000
2020-12-16 00:00:00,안양평촌농수산물시장,30000,30000,30000
2020-12-16 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-17 00:00:00,가락시장,32500,35835,42500
2020-12-17 00:00:00,강서농수산물시장,30000,32500,35000
2020-12-17 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-17 00:00:00,노량진 1층,20000,27500,35000
2020-12-17 00:00:00,노량진 2층,20000,26250,30000
2020-12-17 00:00:00,마포농수산물시장,35000,35000,35000
2020-12-17 00:00:00,부산민락어민활어직판장,30000,30000,30000
2020-12-17 00:00:00,소래포구종합어시장,20000,30000,40000
2020-12-17 00:00:00,안양평촌농수산물시장,30000,30000,30000
2020-12-17 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-18 00:00:00,가락시장,30000,31670,35000
2020-12-18 00:00:00,강서농수산물시장,35000,35000,35000
2020-12-18 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-18 00:00:00,노량진 1층,20000,28330,35000
2020-12-18 00:00:00,노량진 2층,20000,26250,30000
2020-12-18 00:00:00,부산민락어민활어직판장,30000,30000,30000
2020-12-18 00:00:00,소래포구종합어시장,20000,30000,40000
2020-12-18 00:00:00,안양평촌농수산물시장,30000,30000,30000
2020-12-18 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-19 00:00:00,가락시장,32500,37500,42500
2020-12-19 00:00:00,강서농수산물시장,30000,30000,30000
2020-12-19 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-19 00:00:00,노량진 1층,20000,28330,35000
2020-12-19 00:00:00,노량진 2층,20000,26250,30000
2020-12-19 00:00:00,마포농수산물시장,35000,35000,35000
2020-12-19 00:00:00,부산민락어민활어직판장,30000,30000,30000
2020-12-19 00:00:00,소래포구종합어시장,20000,30000,40000
2020-12-19 00:00:00,안양평촌농수산물시장,30000,30000,30000
2020-12-19 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-20 00:00:00,가락시장,32500,36665,42500
2020-12-20 00:00:00,강서농수산물시장,30000,30000,30000
2020-12-20 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-20 00:00:00,노량진 1층,20000,28330,35000
2020-12-20 00:00:00,노량진 2층,20000,26250,30000
2020-12-20 00:00:00,부산민락어민활어직판장,30000,30000,30000
2020-12-20 00:00:00,소래포구종합어시장,20000,30000,40000
2020-12-21 00:00:00,가락시장,32500,36250,42500
2020-12-21 00:00:00,강서농수산물시장,35000,35000,35000
2020-12-21 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-21 00:00:00,노량진 1층,20000,28000,35000
2020-12-21 00:00:00,노량진 2층,20000,26250,30000
2020-12-21 00:00:00,부산민락어민활어직판장,30000,30000,30000
2020-12-21 00:00:00,소래포구종합어시장,20000,30000,40000
2020-12-21 00:00:00,안양평촌농수산물시장,30000,30000,30000
2020-12-21 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-22 00:00:00,가락시장,32500,36665,42500
2020-12-22 00:00:00,강서농수산물시장,30000,32500,35000
2020-12-22 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-22 00:00:00,노량진 1층,25000,28750,35000
2020-12-22 00:00:00,노량진 2층,20000,26250,30000
2020-12-22 00:00:00,소래포구종합어시장,30000,35000,40000
2020-12-22 00:00:00,안양평촌농수산물시장,30000,30000,30000
2020-12-23 00:00:00,가락시장,32500,36665,42500
2020-12-23 00:00:00,강서농수산물시장,30000,32500,35000
2020-12-23 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-23 00:00:00,노량진 1층,25000,31000,40000
2020-12-23 00:00:00,노량진 2층,30000,30000,30000
2020-12-23 00:00:00,부산민락어민활어직판장,30000,30000,30000
2020-12-23 00:00:00,소래포구종합어시장,25000,31250,40000
2020-12-23 00:00:00,안양평촌농수산물시장,35000,35000,35000
2020-12-23 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-24 00:00:00,가락시장,32500,36665,42500
2020-12-24 00:00:00,강서농수산물시장,35000,35000,35000
2020-12-24 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-24 00:00:00,노량진 1층,25000,31000,40000
2020-12-24 00:00:00,노량진 2층,30000,30000,30000
2020-12-24 00:00:00,부산민락어민활어직판장,30000,30000,30000
2020-12-24 00:00:00,소래포구종합어시장,24000,28000,30000
2020-12-24 00:00:00,안양평촌농수산물시장,35000,35000,35000
2020-12-24 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-25 00:00:00,가락시장,32500,36665,42500
2020-12-25 00:00:00,강서농수산물시장,30000,31670,35000
2020-12-25 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-25 00:00:00,노량진 1층,25000,30560,40000
2020-12-25 00:00:00,노량진 2층,30000,30000,30000
2020-12-25 00:00:00,부산민락어민활어직판장,30000,30000,30000
2020-12-25 00:00:00,소래포구종합어시장,25000,27500,30000
2020-12-25 00:00:00,안양평촌농수산물시장,35000,35000,35000
2020-12-26 00:00:00,가락시장,30000,32500,35000
2020-12-26 00:00:00,강서농수산물시장,30000,32500,35000
2020-12-26 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-26 00:00:00,노량진 1층,25000,32860,45000
2020-12-26 00:00:00,노량진 2층,30000,32500,35000
2020-12-26 00:00:00,소래포구종합어시장,25000,31670,40000
2020-12-26 00:00:00,안양평촌농수산물시장,35000,35000,35000
2020-12-26 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-27 00:00:00,가락시장,32500,36665,42500
2020-12-27 00:00:00,강서농수산물시장,30000,32500,35000
2020-12-27 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-27 00:00:00,노량진 1층,25000,32000,45000
2020-12-27 00:00:00,노량진 2층,30000,30000,30000
2020-12-27 00:00:00,소래포구종합어시장,25000,31670,40000
2020-12-27 00:00:00,안양평촌농수산물시장,35000,35000,35000
2020-12-27 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-28 00:00:00,가락시장,32500,36250,42500
2020-12-28 00:00:00,강서농수산물시장,30000,32500,35000
2020-12-28 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-28 00:00:00,노량진 1층,25000,31000,45000
2020-12-28 00:00:00,노량진 2층,25000,28330,30000
2020-12-28 00:00:00,소래포구종합어시장,25000,31670,40000
2020-12-28 00:00:00,안양평촌농수산물시장,35000,35000,35000
2020-12-28 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-29 00:00:00,가락시장,35000,38000,42500
2020-12-29 00:00:00,강서농수산물시장,35000,35000,35000
2020-12-29 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-29 00:00:00,노량진 1층,25000,30000,40000
2020-12-29 00:00:00,노량진 2층,25000,28330,30000
2020-12-29 00:00:00,소래포구종합어시장,25000,31670,40000
2020-12-29 00:00:00,안양평촌농수산물시장,35000,35000,35000
2020-12-29 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-30 00:00:00,가락시장,35000,37250,42500
2020-12-30 00:00:00,강서농수산물시장,35000,35000,35000
2020-12-30 00:00:00,구리농수산물시장,30000,30000,30000
2020-12-30 00:00:00,노량진 1층,25000,31000,40000
2020-12-30 00:00:00,노량진 2층,30000,30000,30000
2020-12-30 00:00:00,소래포구종합어시장,25000,31670,40000
2020-12-30 00:00:00,안양평촌농수산물시장,35000,35000,35000
2020-12-30 00:00:00,인천종합연안부두어시장,30000,30000,30000
2020-12-31 00:00:00,가락시장,36500,38835,42500
2020-12-31 00:00:00,강서농수산물시장,30000,35000,40000
2020-12-31 00:00:00,구리농수산물시장,38000,38000,38000
2020-12-31 00:00:00,노량진 1층,25000,31250,40000
2020-12-31 00:00:00,노량진 2층,30000,30000,30000
2020-12-31 00:00:00,소래포구종합어시장,25000,27500,30000
2020-12-31 00:00:00,안양평촌농수산물시장,35000,35000,35000
2020-12-31 00:00:00,인천종합연안부두어시장,30000,35000,40000
2021-01-01 00:00:00,가락시장,40000,40000,40000
2021-01-01 00:00:00,강서농수산물시장,40000,40000,40000
2021-01-01 00:00:00,구리농수산물시장,40000,40000,40000
2021-01-01 00:00:00,노량진 1층,25000,32500,40000
2021-01-01 00:00:00,노량진 2층,30000,30000,30000
2021-01-01 00:00:00,소래포구종합어시장,25000,31670,40000
2021-01-01 00:00:00,인천종합연안부두어시장,30000,35000,40000
2021-01-02 00:00:00,가락시장,35000,38125,42500
2021-01-02 00:00:00,강서농수산물시장,40000,40000,40000
2021-01-02 00:00:00,구리농수산물시장,40000,40000,40000
2021-01-02 00:00:00,노량진 1층,37500,43750,50000
2021-01-02 00:00:00,노량진 2층,30000,31670,35000
2021-01-02 00:00:00,소래포구종합어시장,25000,31250,40000
2021-01-02 00:00:00,안양평촌농수산물시장,35000,35000,35000
2021-01-02 00:00:00,인천종합연안부두어시장,40000,40000,40000
2021-01-03 00:00:00,가락시장,37500,39165,42500
2021-01-03 00:00:00,강서농수산물시장,40000,40000,40000
2021-01-03 00:00:00,구리농수산물시장,40000,40000,40000
2021-01-03 00:00:00,노량진 1층,37500,43500,50000
2021-01-03 00:00:00,노량진 2층,30000,31670,35000
2021-01-03 00:00:00,소래포구종합어시장,25000,31670,40000
2021-01-03 00:00:00,인천종합연안부두어시장,40000,40000,40000
2021-01-04 00:00:00,가락시장,35000,38125,42500
2021-01-04 00:00:00,강서농수산물시장,40000,40000,40000
2021-01-04 00:00:00,구리농수산물시장,40000,40000,40000
2021-01-04 00:00:00,노량진 1층,37500,42500,50000
2021-01-04 00:00:00,노량진 2층,30000,31670,35000
2021-01-04 00:00:00,소래포구종합어시장,25000,31670,40000
2021-01-04 00:00:00,안양평촌농수산물시장,35000,35000,35000
2021-01-05 00:00:00,가락시장,37500,39165,42500
2021-01-05 00:00:00,강서농수산물시장,40000,40000,40000
2021-01-05 00:00:00,구리농수산물시장,40000,40000,40000
2021-01-05 00:00:00,노량진 1층,25000,32220,40000
2021-01-05 00:00:00,노량진 2층,30000,31670,35000
2021-01-05 00:00:00,소래포구종합어시장,25000,31670,40000
2021-01-05 00:00:00,안양평촌농수산물시장,35000,37500,40000
2021-01-05 00:00:00,인천종합연안부두어시장,30000,35000,40000
2021-01-06 00:00:00,가락시장,37500,40000,42500
2021-01-06 00:00:00,강서농수산물시장,40000,40000,40000
2021-01-06 00:00:00,구리농수산물시장,40000,40000,40000
2021-01-06 00:00:00,노량진 1층,25000,34000,50000
2021-01-06 00:00:00,노량진 2층,30000,32500,35000
2021-01-06 00:00:00,소래포구종합어시장,25000,27500,30000
2021-01-06 00:00:00,안양평촌농수산물시장,35000,37500,40000
2021-01-06 00:00:00,인천종합연안부두어시장,30000,35000,40000
2021-01-07 00:00:00,가락시장,40000,40000,40000
2021-01-07 00:00:00,강서농수산물시장,40000,40000,40000
2021-01-07 00:00:00,구리농수산물시장,40000,45000,50000
2021-01-07 00:00:00,노량진 1층,20750,25500,33250
2021-01-07 00:00:00,노량진 2층,30000,32500,35000
2021-01-07 00:00:00,소래포구종합어시장,25000,31670,40000
2021-01-07 00:00:00,안양평촌농수산물시장,40000,40000,40000
2021-01-07 00:00:00,인천종합연안부두어시장,30000,35000,40000
2021-01-08 00:00:00,가락시장,37500,40000,42500
2021-01-08 00:00:00,강서농수산물시장,40000,40000,40000
2021-01-08 00:00:00,구리농수산물시장,45000,45000,45000
2021-01-08 00:00:00,노량진 1층,20750,25195,33250
2021-01-08 00:00:00,노량진 2층,30000,32500,35000
