priceDate,minPrice,avgPrice,maxPrice,item,market
2020-01-03,25000,32200,35000,광어,가락
2020-01-04,25000,32200,35000,광어,가락
2020-01-05,25000,32200,35000,광어,가락
2020-01-06,25000,32200,35000,광어,가락
2020-01-07,25000,32000,35000,광어,가락
2020-01-08,25000,32200,35000,광어,가락
2020-01-09,25000,32200,35000,광어,가락
2020-01-10,25000,31890,35000,광어,가락
2020-01-11,25000,32200,35000,광어,가락
2020-01-12,25000,32000,35000,광어,가락
2020-01-13,25000,32200,35000,광어,가락
2020-01-14,25000,32200,35000,광어,가락
2020-01-15,25000,32200,35000,광어,가락
2020-01-16,25000,31890,35000,광어,가락
2020-01-17,25000,32000,35000,광어,가락
2020-01-18,25000,32200,35000,광어,가락
2020-01-19,25000,32200,35000,광어,가락
2020-01-20,25000,32200,35000,광어,가락
2020-01-21,25000,32000,35000,광어,가락
2020-01-22,25000,32200,35000,광어,가락
2020-01-23,25000,32200,35000,광어,가락
2020-01-24,25000,31890,35000,광어,가락
2020-01-27,25000,31890,35000,광어,가락
2020-01-28,25000,32200,35000,광어,가락
2020-01-29,25000,32000,35000,광어,가락
2020-01-30,25000,31890,35000,광어,가락
2020-01-31,25000,31890,35000,광어,가락
2020-02-01,25000,31500,35000,광어,가락
2020-02-02,25000,32000,35000,광어,가락
2020-02-03,25000,32200,35000,광어,가락
2020-02-04,25000,32200,35000,광어,가락
2020-02-05,30000,33000,35000,광어,가락
2020-02-06,25000,32000,35000,광어,가락
2020-02-07,25000,32200,35000,광어,가락
2020-02-08,25000,31890,35000,광어,가락
2020-02-09,25000,32200,35000,광어,가락
2020-02-10,30000,32700,35000,광어,가락
2020-02-11,30000,32450,35000,광어,가락
2020-02-12,30000,32450,35000,광어,가락
2020-02-13,30000,32450,35000,광어,가락
2020-02-14,30000,32700,35000,광어,가락
2020-02-15,30000,32450,35000,광어,가락
2020-02-16,30000,32450,35000,광어,가락
2020-02-17,30000,32450,35000,광어,가락
2020-02-18,30000,32700,35000,광어,가락
2020-02-19,30000,32450,35000,광어,가락
2020-02-20,25000,31880,35000,광어,가락
2020-02-21,25000,32000,35000,광어,가락
2020-02-22,25000,32200,35000,광어,가락
2020-02-23,25000,31890,35000,광어,가락
2020-02-24,25000,31890,35000,광어,가락
2020-02-25,25000,32000,35000,광어,가락
2020-02-26,25000,32000,35000,광어,가락
2020-02-27,25000,32200,35000,광어,가락
2020-02-28,25000,32200,35000,광어,가락
2020-02-29,25000,32200,35000,광어,가락
2020-03-02,25000,32200,35000,광어,가락
2020-03-03,25000,32200,35000,광어,가락
2020-03-04,25000,32000,35000,광어,가락
2020-03-05,25000,32200,35000,광어,가락
2020-03-06,25000,32200,35000,광어,가락
2020-03-07,25000,31700,35000,광어,가락
2020-03-08,25000,32200,35000,광어,가락
2020-03-09,25000,32200,35000,광어,가락
2020-03-10,25000,32200,35000,광어,가락
2020-03-11,25000,32000,35000,광어,가락
2020-03-12,25000,32200,35000,광어,가락
2020-03-13,25000,32200,35000,광어,가락
2020-03-14,25000,32200,35000,광어,가락
2020-03-15,25000,32220,35000,광어,가락
2020-03-16,25000,32000,35000,광어,가락
2020-03-17,25000,32500,35000,광어,가락
2020-03-18,25000,32200,35000,광어,가락
2020-03-19,25000,32200,35000,광어,가락
2020-03-20,25000,32200,35000,광어,가락
2020-03-21,25000,31330,35000,광어,가락
2020-03-22,25000,32200,35000,광어,가락
2020-03-23,25000,32000,35000,광어,가락
2020-03-24,25000,32200,35000,광어,가락
2020-03-25,25000,32200,35000,광어,가락
2020-03-26,25000,32000,35000,광어,가락
2020-03-27,25000,31890,35000,광어,가락
2020-03-28,25000,32200,35000,광어,가락
2020-03-29,25000,31890,35000,광어,가락
2020-03-30,25000,31700,35000,광어,가락
2020-03-31,25000,32200,35000,광어,가락
2020-04-01,25000,32200,35000,광어,가락
2020-04-02,25000,32200,35000,광어,가락
2020-04-03,25000,32200,35000,광어,가락
2020-04-04,25000,32200,35000,광어,가락
2020-04-05,25000,32000,35000,광어,가락
2020-04-06,25000,31890,35000,광어,가락
2020-04-07,25000,32200,35000,광어,가락
2020-04-08,25000,32200,35000,광어,가락
2020-04-09,25000,32000,35000,광어,가락
2020-04-10,25000,32200,35000,광어,가락
2020-04-11,25000,32200,35000,광어,가락
2020-04-12,25000,32200,35000,광어,가락
2020-04-13,25000,32000,35000,광어,가락
2020-04-14,25000,32000,35000,광어,가락
2020-04-15,25000,32200,35000,광어,가락
2020-04-16,25000,32000,35000,광어,가락
2020-04-17,25000,32000,35000,광어,가락
2020-04-18,25000,32200,35000,광어,가락
2020-04-19,25000,32200,35000,광어,가락
2020-04-20,25000,32000,35000,광어,가락
2020-04-21,25000,32200,35000,광어,가락
2020-04-22,25000,32200,35000,광어,가락
2020-04-23,25000,32200,35000,광어,가락
2020-04-24,25000,32200,35000,광어,가락
2020-04-25,25000,31700,35000,광어,가락
2020-04-26,25000,32200,35000,광어,가락
2020-04-27,25000,32000,35000,광어,가락
2020-04-28,25000,32000,35000,광어,가락
2020-04-29,25000,32200,35000,광어,가락
2020-04-30,25000,32000,35000,광어,가락
2020-05-02,25000,32200,35000,광어,가락
2020-05-03,25000,31890,35000,광어,가락
2020-05-04,25000,32000,35000,광어,가락
2020-05-05,25000,32200,35000,광어,가락
2020-05-06,25000,32000,35000,광어,가락
2020-05-07,25000,32000,35000,광어,가락
2020-05-08,25000,32200,35000,광어,가락
2020-05-09,30000,33560,35000,광어,가락
2020-05-10,30000,33200,35000,광어,가락
2020-05-11,30000,33200,35000,광어,가락
2020-05-12,30000,32700,35000,광어,가락
2020-05-13,30000,33200,35000,광어,가락
2020-05-14,30000,33000,35000,광어,가락
2020-05-15,30000,33200,35000,광어,가락
2020-05-16,30000,33000,35000,광어,가락
2020-05-17,30000,33000,35000,광어,가락
2020-05-18,30000,33000,35000,광어,가락
2020-05-19,30000,33000,35000,광어,가락
2020-05-20,30000,33000,35000,광어,가락
2020-05-21,30000,33000,35000,광어,가락
2020-05-22,30000,33000,35000,광어,가락
2020-05-23,30000,33000,35000,광어,가락
2020-05-24,30000,33000,35000,광어,가락
2020-05-25,30000,33000,35000,광어,가락
2020-05-26,30000,33200,35000,광어,가락
2020-05-27,30000,33200,35000,광어,가락
2020-05-28,30000,33200,35000,광어,가락
2020-05-29,30000,33200,35000,광어,가락
2020-05-30,30000,33200,35000,광어,가락
2020-05-31,30000,33200,35000,광어,가락
2020-06-01,30000,33200,35000,광어,가락
2020-06-02,30000,33200,35000,광어,가락
2020-06-03,30000,33200,35000,광어,가락
2020-06-04,30000,33200,35000,광어,가락
2020-06-05,30000,33200,35000,광어,가락
2020-06-06,30000,33130,35000,광어,가락
2020-06-07,30000,33200,35000,광어,가락
2020-06-08,30000,33200,35000,광어,가락
2020-06-09,30000,33200,35000,광어,가락
2020-06-10,30000,33200,35000,광어,가락
2020-06-11,30000,33200,35000,광어,가락
2020-06-12,30000,33200,35000,광어,가락
2020-06-13,30000,33000,35000,광어,가락
2020-06-14,30000,33000,35000,광어,가락
2020-06-15,30000,33200,35000,광어,가락
2020-06-16,30000,33200,35000,광어,가락
2020-06-17,30000,33200,35000,광어,가락
2020-06-18,30000,33200,35000,광어,가락
2020-06-19,30000,33360,35000,광어,가락
2020-06-20,30000,33200,35000,광어,가락
2020-06-21,30000,33000,35000,광어,가락
2020-06-22,30000,33200,35000,광어,가락
2020-06-23,30000,33200,35000,광어,가락
2020-06-24,30000,33360,35000,광어,가락
2020-06-25,30000,33360,35000,광어,가락
2020-06-26,30000,33200,35000,광어,가락
2020-06-27,30000,33200,35000,광어,가락
2020-06-28,30000,33200,35000,광어,가락
2020-06-29,30000,33200,35000,광어,가락
2020-06-30,30000,33200,35000,광어,가락
2020-07-01,30000,33200,35000,광어,가락
2020-07-02,30000,33360,35000,광어,가락
2020-07-03,30000,33080,35000,광어,가락
2020-07-04,30000,33000,35000,광어,가락
2020-07-05,30000,32750,35000,광어,가락
2020-07-06,30000,33360,35000,광어,가락
2020-07-07,30000,33200,35000,광어,가락
2020-07-08,30000,33080,35000,광어,가락
2020-07-09,30000,32910,35000,광어,가락
2020-07-10,30000,33080,35000,광어,가락
2020-07-11,30000,32910,35000,광어,가락
2020-07-12,30000,32440,35000,광어,가락
2020-07-13,30000,32910,35000,광어,가락
2020-07-14,30000,32910,35000,광어,가락
2020-07-15,30000,32910,35000,광어,가락
2020-07-16,30000,33080,35000,광어,가락
2020-07-17,30000,32910,35000,광어,가락
2020-07-18,30000,32910,35000,광어,가락
2020-07-19,30000,32440,35000,광어,가락
2020-07-20,30000,32910,35000,광어,가락
2020-07-21,30000,32910,35000,광어,가락
2020-07-22,30000,33080,35000,광어,가락
2020-07-23,30000,32910,35000,광어,가락
2020-07-24,30000,32910,35000,광어,가락
2020-07-25,30000,33080,35000,광어,가락
2020-07-26,30000,32910,35000,광어,가락
2020-07-27,30000,32910,35000,광어,가락
2020-07-28,30000,33080,35000,광어,가락
2020-07-29,30000,32910,35000,광어,가락
2020-07-30,30000,32910,35000,광어,가락
2020-07-31,30000,33200,35000,광어,가락
2020-08-01,30000,33200,35000,광어,가락
2020-08-02,30000,33200,35000,광어,가락
2020-08-03,30000,32910,35000,광어,가락
2020-08-04,30000,32700,35000,광어,가락
2020-08-05,30000,32700,35000,광어,가락
2020-08-06,30000,32910,35000,광어,가락
2020-08-07,30000,32700,35000,광어,가락
2020-08-08,30000,32910,35000,광어,가락
2020-08-09,30000,32910,35000,광어,가락
2020-08-10,30000,32910,35000,광어,가락
2020-08-11,30000,32910,35000,광어,가락
2020-08-12,30000,32910,35000,광어,가락
2020-08-13,30000,33080,35000,광어,가락
2020-08-14,30000,33080,35000,광어,가락
2020-08-15,30000,32910,35000,광어,가락
2020-08-16,30000,33200,35000,광어,가락
2020-08-17,30000,33000,35000,광어,가락
2020-08-18,30000,32910,35000,광어,가락
2020-08-19,30000,32910,35000,광어,가락
2020-08-20,30000,32910,35000,광어,가락
2020-08-21,30000,32910,35000,광어,가락
2020-08-22,30000,32700,35000,광어,가락
2020-08-23,30000,33080,35000,광어,가락
2020-08-24,30000,33000,35000,광어,가락
2020-08-25,30000,33080,35000,광어,가락
2020-08-26,30000,32910,35000,광어,가락
2020-08-27,30000,32910,35000,광어,가락
2020-08-28,30000,33360,35000,광어,가락
2020-08-29,30000,33080,35000,광어,가락
2020-08-30,30000,33080,35000,광어,가락
2020-08-31,30000,32910,35000,광어,가락
2020-09-01,30000,33200,35000,광어,가락
2020-09-02,30000,32440,35000,광어,가락
2020-09-03,30000,33080,35000,광어,가락
2020-09-04,30000,32910,35000,광어,가락
2020-09-05,30000,33080,35000,광어,가락
2020-09-06,30000,33080,35000,광어,가락
2020-09-07,30000,32910,35000,광어,가락
2020-09-08,30000,33180,35000,광어,가락
2020-09-09,30000,32910,35000,광어,가락
2020-09-10,30000,33080,35000,광어,가락
2020-09-11,30000,33080,35000,광어,가락
2020-09-12,30000,32700,35000,광어,가락
2020-09-13,30000,33360,35000,광어,가락
2020-09-14,30000,32910,35000,광어,가락
2020-09-15,30000,32910,35000,광어,가락
2020-09-16,30000,33360,35000,광어,가락
2020-09-17,30000,33360,35000,광어,가락
2020-09-18,30000,33500,35000,광어,가락
2020-09-19,30000,33500,35000,광어,가락
2020-09-20,30000,33500,35000,광어,가락
2020-09-21,30000,33360,35000,광어,가락
2020-09-22,30000,33360,35000,광어,가락
2020-09-23,30000,33500,35000,광어,가락
2020-09-24,30000,33500,35000,광어,가락
2020-09-25,30000,33820,35000,광어,가락
2020-09-26,30000,33920,35000,광어,가락
2020-09-27,30000,33820,35000,광어,가락
2020-09-28,30000,34270,35000,광어,가락
2020-09-29,30000,33820,35000,광어,가락
2020-09-30,30000,33820,35000,광어,가락
2020-10-02,30000,33820,35000,광어,가락
2020-10-03,30000,33700,35000,광어,가락
2020-10-04,30000,33920,35000,광어,가락
2020-10-05,30000,33820,35000,광어,가락
2020-10-06,30000,33820,35000,광어,가락
2020-10-07,30000,33700,35000,광어,가락
2020-10-08,30000,34440,35000,광어,가락
2020-10-09,30000,33700,35000,광어,가락
2020-10-10,30000,33820,35000,광어,가락
2020-10-11,30000,33820,35000,광어,가락
2020-10-12,30000,33820,35000,광어,가락
2020-10-13,30000,33820,35000,광어,가락
2020-10-14,30000,33560,35000,광어,가락
2020-10-15,30000,33700,35000,광어,가락
2020-10-16,30000,33700,35000,광어,가락
2020-10-17,30000,33820,35000,광어,가락
2020-10-18,30000,33700,35000,광어,가락
2020-10-19,30000,33920,35000,광어,가락
2020-10-20,30000,33820,35000,광어,가락
2020-10-21,30000,33700,35000,광어,가락
2020-10-22,30000,33820,35000,광어,가락
2020-10-23,30000,33920,35000,광어,가락
2020-10-24,30000,33920,35000,광어,가락
2020-10-25,30000,33920,35000,광어,가락
2020-10-26,30000,34090,35000,광어,가락
2020-10-27,30000,33820,35000,광어,가락
2020-10-28,30000,34000,35000,광어,가락
2020-10-29,30000,33920,35000,광어,가락
2020-10-30,30000,33820,35000,광어,가락
2020-10-31,30000,33820,35000,광어,가락
2020-11-01,30000,33820,35000,광어,가락
2020-11-02,30000,34200,35000,광어,가락
2020-11-03,30000,34270,35000,광어,가락
2020-11-04,30000,34270,35000,광어,가락
2020-11-05,32000,34730,35000,광어,가락
2020-11-06,32000,34750,35000,광어,가락
2020-11-07,35000,35000,35000,광어,가락
2020-11-08,32000,34730,35000,광어,가락
2020-11-09,32000,34730,35000,광어,가락
2020-11-10,32000,34730,35000,광어,가락
2020-11-11,35000,35000,35000,광어,가락
2020-11-12,32000,34730,35000,광어,가락
2020-11-13,32000,34730,35000,광어,가락
2020-11-14,32000,34700,35000,광어,가락
2020-11-15,32000,34730,35000,광어,가락
2020-11-16,32000,34730,35000,광어,가락
2020-11-17,32000,34730,35000,광어,가락
2020-11-18,32000,34750,35000,광어,가락
2020-11-19,32000,34730,35000,광어,가락
2020-11-20,32000,35170,40000,광어,가락
2020-11-21,32000,35170,40000,광어,가락
2020-11-22,32000,35180,40000,광어,가락
2020-11-23,32000,35180,40000,광어,가락
2020-11-24,25000,34330,40000,광어,가락
2020-11-25,25000,34330,40000,광어,가락
2020-11-26,25000,34330,40000,광어,가락
2020-11-27,25000,34330,40000,광어,가락
2020-11-28,25000,34330,40000,광어,가락
2020-11-29,25000,34270,40000,광어,가락
2020-11-30,25000,34270,40000,광어,가락
2020-12-01,25000,34380,40000,광어,가락
2020-12-02,25000,34330,40000,광어,가락
2020-12-03,25000,34380,40000,광어,가락
2020-12-04,25000,34380,40000,광어,가락
2020-12-05,25000,33820,35000,광어,가락
2020-12-06,25000,34430,40000,광어,가락
2020-12-07,25000,34380,40000,광어,가락
2020-12-08,32000,35150,40000,광어,가락
2020-12-09,25000,34430,40000,광어,가락
2020-12-10,25000,34580,40000,광어,가락
2020-12-11,25000,34170,40000,광어,가락
2020-12-12,25000,34070,40000,광어,가락
2020-12-13,25000,34000,40000,광어,가락
2020-12-14,25000,34440,40000,광어,가락
2020-12-15,25000,34000,40000,광어,가락
2020-12-16,25000,34070,40000,광어,가락
2020-12-17,25000,34770,40000,광어,가락
2020-12-18,25000,35000,40000,광어,가락
2020-12-19,25000,34750,40000,광어,가락
2020-12-20,25000,34750,40000,광어,가락
2020-12-21,25000,34770,40000,광어,가락
2020-12-22,25000,34750,40000,광어,가락
2020-12-23,25000,34750,40000,광어,가락
2020-12-24,25000,34770,40000,광어,가락
2020-12-25,25000,34770,40000,광어,가락
2020-12-26,25000,35000,40000,광어,가락
2020-12-27,25000,34790,40000,광어,가락
2020-12-28,25000,34700,40000,광어,가락
2020-12-29,25000,34770,40000,광어,가락
2020-12-30,25000,34790,40000,광어,가락
2020-12-31,25000,34750,40000,광어,가락
2021-01-01,25000,35000,40000,광어,가락
2021-01-02,25000,34770,40000,광어,가락
2021-01-03,25000,34770,40000,광어,가락
2021-01-04,30000,35580,40000,광어,가락
2021-01-05,30000,35920,40000,광어,가락
2021-01-06,30000,35920,40000,광어,가락
2021-01-07,30000,36250,40000,광어,가락
2021-01-08,30000,35580,40000,광어,가락
2021-01-09,30000,36000,40000,광어,가락
2021-01-10,35000,35000,35000,광어,가락
2021-01-11,30000,36000,40000,광어,가락
2021-01-12,30000,35920,40000,광어,가락
2021-01-13,30000,34700,40000,광어,가락
2021-01-14,30000,35580,40000,광어,가락
2021-01-15,30000,35920,40000,광어,가락
2021-01-16,30000,35920,40000,광어,가락
2021-01-17,30000,35920,40000,광어,가락
2021-01-18,30000,35920,40000,광어,가락
2021-01-19,30000,35640,40000,광어,가락
2021-01-20,30000,35580,40000,광어,가락
2021-01-21,30000,36000,40000,광어,가락
2021-01-22,30000,35920,40000,광어,가락
2021-01-23,30000,35920,40000,광어,가락
2021-01-24,30000,35920,40000,광어,가락
2021-01-25,30000,35920,40000,광어,가락
2021-01-26,30000,35920,40000,광어,가락
2021-01-27,30000,35580,40000,광어,가락
2021-01-28,30000,36000,40000,광어,가락
2021-01-29,30000,36820,40000,광어,가락
2021-01-30,30000,35580,40000,광어,가락
2021-01-31,30000,35920,40000,광어,가락
2021-02-01,30000,35920,40000,광어,가락
2021-02-02,30000,35920,40000,광어,가락
2021-02-03,30000,35920,40000,광어,가락
2021-02-04,30000,36420,40000,광어,가락
2021-02-05,30000,36690,40000,광어,가락
2021-02-06,30000,36690,40000,광어,가락
2021-02-07,30000,36690,40000,광어,가락
2021-02-08,32000,36830,40000,광어,가락
2021-02-09,30000,36670,40000,광어,가락
2021-02-10,30000,36540,40000,광어,가락
2021-02-11,35000,36820,40000,광어,가락
2021-02-13,30000,36540,40000,광어,가락
2021-02-14,30000,36540,40000,광어,가락
2021-02-15,35000,36820,40000,광어,가락
2021-02-16,30000,36540,40000,광어,가락
2021-02-17,30000,36540,40000,광어,가락
2021-02-18,35000,37080,40000,광어,가락
2021-02-19,30000,36540,40000,광어,가락
2021-02-20,30000,36540,40000,광어,가락
2021-02-21,35000,37080,40000,광어,가락
2021-02-22,30000,36540,40000,광어,가락
2021-02-23,30000,36540,40000,광어,가락
