date,item,m_가락시장,m_강서농수산물시장,m_구리농수산물시장,m_노량진시장,m_마포농수산물시장,m_부산민락어민활어직판장,m_소래포구종합어시장,m_수원농수산물시장,m_안양평촌농수산물시장,m_인천종합연안부두어시장,avgPrice,avgPrice_lag_1
2021-09-09,농어,0,0,1,0,0,0,0,0,0,0,32330.0,32330.0
2021-09-09,농어,0,0,0,1,0,0,0,0,0,0,30000.0,29750.0
2021-09-09,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2021-09-09,농어,0,0,0,0,0,0,1,0,0,0,40000.0,38750.0
2021-09-09,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2021-09-09,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-09,농어,0,0,0,0,0,0,0,0,0,1,32500.0,35000.0
2021-09-10,농어,1,0,0,0,0,0,0,0,0,0,35800.0,36530.0
2021-09-10,농어,0,1,0,0,0,0,0,0,0,0,40000.0,38750.0
2021-09-10,농어,0,0,1,0,0,0,0,0,0,0,33000.0,32330.0
2021-09-10,농어,0,0,0,1,0,0,0,0,0,0,30210.0,30000.0
2021-09-10,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2021-09-10,농어,0,0,0,0,0,0,1,0,0,0,38750.0,40000.0
2021-09-10,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2021-09-10,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-10,농어,0,0,0,0,0,0,0,0,0,1,32500.0,32500.0
2021-09-11,농어,1,0,0,0,0,0,0,0,0,0,36380.0,35800.0
2021-09-11,농어,0,1,0,0,0,0,0,0,0,0,38330.0,40000.0
2021-09-11,농어,0,0,1,0,0,0,0,0,0,0,33000.0,33000.0
2021-09-11,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30210.0
2021-09-11,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2021-09-11,농어,0,0,0,0,0,0,1,0,0,0,38750.0,38750.0
2021-09-11,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2021-09-11,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-11,농어,0,0,0,0,0,0,0,0,0,1,32500.0,32500.0
2021-09-12,농어,1,0,0,0,0,0,0,0,0,0,36640.0,36380.0
2021-09-12,농어,0,1,0,0,0,0,0,0,0,0,38750.0,38330.0
2021-09-12,농어,0,0,1,0,0,0,0,0,0,0,33000.0,33000.0
2021-09-12,농어,0,0,0,1,0,0,0,0,0,0,29740.0,30000.0
2021-09-12,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2021-09-12,농어,0,0,0,0,0,0,1,0,0,0,40000.0,38750.0
2021-09-12,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2021-09-12,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-12,농어,0,0,0,0,0,0,0,0,0,1,32500.0,32500.0
2021-09-13,농어,1,0,0,0,0,0,0,0,0,0,36640.0,36640.0
2021-09-13,농어,0,1,0,0,0,0,0,0,0,0,40000.0,38750.0
2021-09-13,농어,0,0,1,0,0,0,0,0,0,0,33000.0,33000.0
2021-09-13,농어,0,0,0,1,0,0,0,0,0,0,30000.0,29740.0
2021-09-13,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2021-09-13,농어,0,0,0,0,0,0,1,0,0,0,38750.0,40000.0
2021-09-13,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2021-09-13,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-13,농어,0,0,0,0,0,0,0,0,0,1,35000.0,32500.0
2021-09-14,농어,1,0,0,0,0,0,0,0,0,0,36290.0,36640.0
2021-09-14,농어,0,1,0,0,0,0,0,0,0,0,38750.0,40000.0
2021-09-14,농어,0,0,1,0,0,0,0,0,0,0,35000.0,33000.0
2021-09-14,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2021-09-14,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2021-09-14,농어,0,0,0,0,0,0,1,0,0,0,38750.0,38750.0
2021-09-14,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2021-09-14,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-14,농어,0,0,0,0,0,0,0,0,0,1,32500.0,35000.0
2021-09-15,농어,1,0,0,0,0,0,0,0,0,0,36530.0,36290.0
2021-09-15,농어,0,1,0,0,0,0,0,0,0,0,40000.0,38750.0
2021-09-15,농어,0,0,1,0,0,0,0,0,0,0,35000.0,35000.0
2021-09-15,농어,0,0,0,1,0,0,0,0,0,0,30230.0,30000.0
2021-09-15,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2021-09-15,농어,0,0,0,0,0,0,1,0,0,0,38750.0,38750.0
2021-09-15,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2021-09-15,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-15,농어,0,0,0,0,0,0,0,0,0,1,32500.0,32500.0
2021-09-16,농어,1,0,0,0,0,0,0,0,0,0,36290.0,36530.0
2021-09-16,농어,0,1,0,0,0,0,0,0,0,0,42500.0,40000.0
2021-09-16,농어,0,0,1,0,0,0,0,0,0,0,32330.0,35000.0
2021-09-16,농어,0,0,0,1,0,0,0,0,0,0,30230.0,30230.0
2021-09-16,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2021-09-16,농어,0,0,0,0,0,0,1,0,0,0,40000.0,38750.0
2021-09-16,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2021-09-16,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-16,농어,0,0,0,0,0,0,0,0,0,1,35000.0,32500.0
2021-09-17,농어,1,0,0,0,0,0,0,0,0,0,36500.0,36290.0
2021-09-17,농어,0,1,0,0,0,0,0,0,0,0,41670.0,42500.0
2021-09-17,농어,0,0,1,0,0,0,0,0,0,0,35500.0,32330.0
2021-09-17,농어,0,0,0,1,0,0,0,0,0,0,30480.0,30230.0
2021-09-17,농어,0,0,0,0,1,0,0,0,0,0,50000.0,40000.0
2021-09-17,농어,0,0,0,0,0,0,1,0,0,0,42500.0,40000.0
2021-09-17,농어,0,0,0,0,0,0,0,1,0,0,37500.0,35000.0
2021-09-17,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-17,농어,0,0,0,0,0,0,0,0,0,1,30000.0,35000.0
2021-09-18,농어,1,0,0,0,0,0,0,0,0,0,37710.0,36500.0
2021-09-18,농어,0,1,0,0,0,0,0,0,0,0,40000.0,41670.0
2021-09-18,농어,0,0,1,0,0,0,0,0,0,0,35500.0,35500.0
2021-09-18,농어,0,0,0,1,0,0,0,0,0,0,30710.0,30480.0
2021-09-18,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-09-18,농어,0,0,0,0,0,0,1,0,0,0,41250.0,42500.0
2021-09-18,농어,0,0,0,0,0,0,0,1,0,0,40000.0,37500.0
2021-09-18,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-18,농어,0,0,0,0,0,0,0,0,0,1,40000.0,30000.0
2021-09-19,농어,1,0,0,0,0,0,0,0,0,0,37150.0,37710.0
2021-09-19,농어,0,1,0,0,0,0,0,0,0,0,41250.0,40000.0
2021-09-19,농어,0,0,1,0,0,0,0,0,0,0,34000.0,35500.0
2021-09-19,농어,0,0,0,1,0,0,0,0,0,0,30910.0,30710.0
2021-09-19,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-09-19,농어,0,0,0,0,0,0,1,0,0,0,41250.0,41250.0
2021-09-19,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-09-19,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-19,농어,0,0,0,0,0,0,0,0,0,1,35000.0,40000.0
2021-09-20,농어,1,0,0,0,0,0,0,0,0,0,38310.0,37150.0
2021-09-20,농어,0,1,0,0,0,0,0,0,0,0,43330.0,41250.0
2021-09-20,농어,0,0,1,0,0,0,0,0,0,0,38330.0,34000.0
2021-09-20,농어,0,0,0,1,0,0,0,0,0,0,30680.0,30910.0
2021-09-20,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-09-20,농어,0,0,0,0,0,0,1,0,0,0,40000.0,41250.0
2021-09-20,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-09-20,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-20,농어,0,0,0,0,0,0,0,0,0,1,35000.0,35000.0
2021-09-21,농어,1,0,0,0,0,0,0,0,0,0,38310.0,38310.0
2021-09-21,농어,0,1,0,0,0,0,0,0,0,0,45000.0,43330.0
2021-09-21,농어,0,0,1,0,0,0,0,0,0,0,38330.0,38330.0
2021-09-21,농어,0,0,0,1,0,0,0,0,0,0,30680.0,30680.0
2021-09-21,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-09-21,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2021-09-21,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-09-21,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-21,농어,0,0,0,0,0,0,0,0,0,1,35000.0,35000.0
2021-09-22,농어,1,0,0,0,0,0,0,0,0,0,38430.0,38310.0
2021-09-22,농어,0,1,0,0,0,0,0,0,0,0,42500.0,45000.0
2021-09-22,농어,0,0,1,0,0,0,0,0,0,0,35500.0,38330.0
2021-09-22,농어,0,0,0,1,0,0,0,0,0,0,31300.0,30680.0
2021-09-22,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-09-22,농어,0,0,0,0,0,0,1,0,0,0,41250.0,40000.0
2021-09-22,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-09-22,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-22,농어,0,0,0,0,0,0,0,0,0,1,40000.0,35000.0
2021-09-23,농어,1,0,0,0,0,0,0,0,0,0,38310.0,38430.0
2021-09-23,농어,0,1,0,0,0,0,0,0,0,0,42000.0,42500.0
2021-09-23,농어,0,0,1,0,0,0,0,0,0,0,34000.0,35500.0
2021-09-23,농어,0,0,0,1,0,0,0,0,0,0,30750.0,31300.0
2021-09-23,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-09-23,농어,0,0,0,0,0,0,1,0,0,0,45000.0,41250.0
2021-09-23,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-09-23,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-23,농어,0,0,0,0,0,0,0,0,0,1,30000.0,40000.0
2021-09-24,농어,1,0,0,0,0,0,0,0,0,0,38690.0,38310.0
2021-09-24,농어,0,1,0,0,0,0,0,0,0,0,43330.0,42000.0
2021-09-24,농어,0,0,1,0,0,0,0,0,0,0,35500.0,34000.0
2021-09-24,농어,0,0,0,1,0,0,0,0,0,0,31300.0,30750.0
2021-09-24,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-09-24,농어,0,0,0,0,0,0,1,0,0,0,43750.0,45000.0
2021-09-24,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-09-24,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-24,농어,0,0,0,0,0,0,0,0,0,1,36670.0,30000.0
2021-09-25,농어,1,0,0,0,0,0,0,0,0,0,38460.0,38690.0
2021-09-25,농어,0,1,0,0,0,0,0,0,0,0,41670.0,43330.0
2021-09-25,농어,0,0,1,0,0,0,0,0,0,0,36750.0,35500.0
2021-09-25,농어,0,0,0,1,0,0,0,0,0,0,31250.0,31300.0
2021-09-25,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-09-25,농어,0,0,0,0,0,0,1,0,0,0,43330.0,43750.0
2021-09-25,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-09-25,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-25,농어,0,0,0,0,0,0,0,0,0,1,36670.0,36670.0
2021-09-26,농어,1,0,0,0,0,0,0,0,0,0,38430.0,38460.0
2021-09-26,농어,0,1,0,0,0,0,0,0,0,0,42500.0,41670.0
2021-09-26,농어,0,0,1,0,0,0,0,0,0,0,36750.0,36750.0
2021-09-26,농어,0,0,0,1,0,0,0,0,0,0,31250.0,31250.0
2021-09-26,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-09-26,농어,0,0,0,0,0,0,1,0,0,0,43750.0,43330.0
2021-09-26,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-09-26,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-26,농어,0,0,0,0,0,0,0,0,0,1,35000.0,36670.0
2021-09-27,농어,1,0,0,0,0,0,0,0,0,0,38070.0,38430.0
2021-09-27,농어,0,1,0,0,0,0,0,0,0,0,40000.0,42500.0
2021-09-27,농어,0,0,1,0,0,0,0,0,0,0,40000.0,36750.0
2021-09-27,농어,0,0,0,1,0,0,0,0,0,0,31140.0,31250.0
2021-09-27,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-09-27,농어,0,0,0,0,0,0,1,0,0,0,45000.0,43750.0
2021-09-27,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-09-27,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-27,농어,0,0,0,0,0,0,0,0,0,1,40000.0,35000.0
2021-09-28,농어,1,0,0,0,0,0,0,0,0,0,37750.0,38070.0
2021-09-28,농어,0,1,0,0,0,0,0,0,0,0,41670.0,40000.0
2021-09-28,농어,0,0,1,0,0,0,0,0,0,0,40000.0,40000.0
2021-09-28,농어,0,0,0,1,0,0,0,0,0,0,31140.0,31140.0
2021-09-28,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-09-28,농어,0,0,0,0,0,0,1,0,0,0,45000.0,45000.0
2021-09-28,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-09-28,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-28,농어,0,0,0,0,0,0,0,0,0,1,40000.0,40000.0
2021-09-29,농어,1,0,0,0,0,0,0,0,0,0,38920.0,37750.0
2021-09-29,농어,0,1,0,0,0,0,0,0,0,0,41670.0,41670.0
2021-09-29,농어,0,0,1,0,0,0,0,0,0,0,36750.0,40000.0
2021-09-29,농어,0,0,0,1,0,0,0,0,0,0,31250.0,31140.0
2021-09-29,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-09-29,농어,0,0,0,0,0,0,1,0,0,0,45000.0,45000.0
2021-09-29,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-09-29,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-29,농어,0,0,0,0,0,0,0,0,0,1,40000.0,40000.0
2021-09-30,농어,1,0,0,0,0,0,0,0,0,0,39000.0,38920.0
2021-09-30,농어,0,1,0,0,0,0,0,0,0,0,41670.0,41670.0
2021-09-30,농어,0,0,1,0,0,0,0,0,0,0,36750.0,36750.0
2021-09-30,농어,0,0,0,1,0,0,0,0,0,0,30830.0,31250.0
2021-09-30,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-09-30,농어,0,0,0,0,0,0,1,0,0,0,43750.0,45000.0
2021-09-30,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-09-30,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-09-30,농어,0,0,0,0,0,0,0,0,0,1,36670.0,40000.0
2021-10-01,농어,1,0,0,0,0,0,0,0,0,0,39360.0,39000.0
2021-10-01,농어,0,1,0,0,0,0,0,0,0,0,41670.0,41670.0
2021-10-01,농어,0,0,1,0,0,0,0,0,0,0,36750.0,36750.0
2021-10-01,농어,0,0,0,1,0,0,0,0,0,0,30830.0,30830.0
2021-10-01,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-10-01,농어,0,0,0,0,0,0,1,0,0,0,45000.0,43750.0
2021-10-01,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-10-01,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-10-01,농어,0,0,0,0,0,0,0,0,0,1,36670.0,36670.0
2021-10-02,농어,1,0,0,0,0,0,0,0,0,0,39690.0,39360.0
2021-10-02,농어,0,1,0,0,0,0,0,0,0,0,44000.0,41670.0
2021-10-02,농어,0,0,1,0,0,0,0,0,0,0,40000.0,36750.0
2021-10-02,농어,0,0,0,1,0,0,0,0,0,0,30830.0,30830.0
2021-10-02,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-10-02,농어,0,0,0,0,0,0,1,0,0,0,43330.0,45000.0
2021-10-02,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-10-02,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-10-02,농어,0,0,0,0,0,0,0,0,0,1,40000.0,36670.0
2021-10-03,농어,1,0,0,0,0,0,0,0,0,0,39360.0,39690.0
2021-10-03,농어,0,1,0,0,0,0,0,0,0,0,42500.0,44000.0
2021-10-03,농어,0,0,1,0,0,0,0,0,0,0,35670.0,40000.0
2021-10-03,농어,0,0,0,1,0,0,0,0,0,0,30870.0,30830.0
2021-10-03,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-10-03,농어,0,0,0,0,0,0,1,0,0,0,43750.0,43330.0
2021-10-03,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-10-03,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-10-03,농어,0,0,0,0,0,0,0,0,0,1,36670.0,40000.0
2021-10-04,농어,1,0,0,0,0,0,0,0,0,0,38920.0,39360.0
2021-10-04,농어,0,1,0,0,0,0,0,0,0,0,46250.0,42500.0
2021-10-04,농어,0,0,1,0,0,0,0,0,0,0,36750.0,35670.0
2021-10-04,농어,0,0,0,1,0,0,0,0,0,0,30830.0,30870.0
2021-10-04,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-10-04,농어,0,0,0,0,0,0,1,0,0,0,45000.0,43750.0
2021-10-04,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-10-04,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-10-04,농어,0,0,0,0,0,0,0,0,0,1,40000.0,36670.0
2021-10-05,농어,1,0,0,0,0,0,0,0,0,0,39360.0,38920.0
2021-10-05,농어,0,1,0,0,0,0,0,0,0,0,43330.0,46250.0
2021-10-05,농어,0,0,1,0,0,0,0,0,0,0,36750.0,36750.0
2021-10-05,농어,0,0,0,1,0,0,0,0,0,0,30910.0,30830.0
2021-10-05,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-10-05,농어,0,0,0,0,0,0,1,0,0,0,43330.0,45000.0
2021-10-05,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-10-05,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-10-05,농어,0,0,0,0,0,0,0,0,0,1,40000.0,40000.0
2021-10-06,농어,1,0,0,0,0,0,0,0,0,0,39400.0,39360.0
2021-10-06,농어,0,1,0,0,0,0,0,0,0,0,43330.0,43330.0
2021-10-06,농어,0,0,1,0,0,0,0,0,0,0,40000.0,36750.0
2021-10-06,농어,0,0,0,1,0,0,0,0,0,0,30680.0,30910.0
2021-10-06,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-10-06,농어,0,0,0,0,0,0,1,0,0,0,42500.0,43330.0
2021-10-06,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-10-06,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-10-06,농어,0,0,0,0,0,0,0,0,0,1,36670.0,40000.0
2021-10-07,농어,1,0,0,0,0,0,0,0,0,0,39360.0,39400.0
2021-10-07,농어,0,1,0,0,0,0,0,0,0,0,43330.0,43330.0
2021-10-07,농어,0,0,1,0,0,0,0,0,0,0,36750.0,40000.0
2021-10-07,농어,0,0,0,1,0,0,0,0,0,0,30650.0,30680.0
2021-10-07,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-10-07,농어,0,0,0,0,0,0,1,0,0,0,45000.0,42500.0
2021-10-07,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-10-07,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-10-07,농어,0,0,0,0,0,0,0,0,0,1,40000.0,36670.0
2021-10-08,농어,1,0,0,0,0,0,0,0,0,0,39360.0,39360.0
2021-10-08,농어,0,1,0,0,0,0,0,0,0,0,43330.0,43330.0
2021-10-08,농어,0,0,1,0,0,0,0,0,0,0,36750.0,36750.0
2021-10-08,농어,0,0,0,1,0,0,0,0,0,0,30650.0,30650.0
2021-10-08,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-10-08,농어,0,0,0,0,0,0,1,0,0,0,43750.0,45000.0
2021-10-08,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-10-08,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-10-08,농어,0,0,0,0,0,0,0,0,0,1,40000.0,40000.0
2021-10-09,농어,1,0,0,0,0,0,0,0,0,0,39400.0,39360.0
2021-10-09,농어,0,1,0,0,0,0,0,0,0,0,41670.0,43330.0
2021-10-09,농어,0,0,1,0,0,0,0,0,0,0,36750.0,36750.0
2021-10-09,농어,0,0,0,1,0,0,0,0,0,0,30680.0,30650.0
2021-10-09,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-10-09,농어,0,0,0,0,0,0,1,0,0,0,43330.0,43750.0
2021-10-09,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-10-09,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-10-09,농어,0,0,0,0,0,0,0,0,0,1,40000.0,40000.0
2021-10-10,농어,1,0,0,0,0,0,0,0,0,0,38920.0,39400.0
2021-10-10,농어,0,1,0,0,0,0,0,0,0,0,42500.0,41670.0
2021-10-10,농어,0,0,1,0,0,0,0,0,0,0,36000.0,36750.0
2021-10-10,농어,0,0,0,1,0,0,0,0,0,0,30680.0,30680.0
2021-10-10,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-10-10,농어,0,0,0,0,0,0,1,0,0,0,43750.0,43330.0
2021-10-10,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-10-10,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-10-10,농어,0,0,0,0,0,0,0,0,0,1,35000.0,40000.0
2021-10-11,농어,1,0,0,0,0,0,0,0,0,0,39360.0,38920.0
2021-10-11,농어,0,1,0,0,0,0,0,0,0,0,43000.0,42500.0
2021-10-11,농어,0,0,1,0,0,0,0,0,0,0,36750.0,36000.0
2021-10-11,농어,0,0,0,1,0,0,0,0,0,0,30480.0,30680.0
2021-10-11,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-10-11,농어,0,0,0,0,0,0,1,0,0,0,45000.0,43750.0
2021-10-11,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-10-11,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-10-11,농어,0,0,0,0,0,0,0,0,0,1,40000.0,35000.0
2021-10-12,농어,1,0,0,0,0,0,0,0,0,0,39710.0,39360.0
2021-10-12,농어,0,1,0,0,0,0,0,0,0,0,43330.0,43000.0
2021-10-12,농어,0,0,1,0,0,0,0,0,0,0,36750.0,36750.0
2021-10-12,농어,0,0,0,1,0,0,0,0,0,0,30680.0,30480.0
2021-10-12,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-10-12,농어,0,0,0,0,0,0,1,0,0,0,43750.0,45000.0
2021-10-12,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-10-12,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-10-12,농어,0,0,0,0,0,0,0,0,0,1,36670.0,40000.0
2021-10-13,농어,1,0,0,0,0,0,0,0,0,0,38920.0,39710.0
2021-10-13,농어,0,1,0,0,0,0,0,0,0,0,43330.0,43330.0
2021-10-13,농어,0,0,1,0,0,0,0,0,0,0,36750.0,36750.0
2021-10-13,농어,0,0,0,1,0,0,0,0,0,0,30480.0,30680.0
2021-10-13,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-10-13,농어,0,0,0,0,0,0,1,0,0,0,45000.0,43750.0
2021-10-13,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-10-13,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-10-13,농어,0,0,0,0,0,0,0,0,0,1,40000.0,36670.0
2021-10-14,농어,1,0,0,0,0,0,0,0,0,0,39670.0,38920.0
2021-10-14,농어,0,1,0,0,0,0,0,0,0,0,43330.0,43330.0
2021-10-14,농어,0,0,1,0,0,0,0,0,0,0,36750.0,36750.0
2021-10-14,농어,0,0,0,1,0,0,0,0,0,0,30480.0,30480.0
2021-10-14,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-10-14,농어,0,0,0,0,0,0,1,0,0,0,43750.0,45000.0
2021-10-14,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-10-14,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-10-14,농어,0,0,0,0,0,0,0,0,0,1,36670.0,40000.0
2021-10-15,농어,1,0,0,0,0,0,0,0,0,0,39710.0,39670.0
2021-10-15,농어,0,1,0,0,0,0,0,0,0,0,43330.0,43330.0
2021-10-15,농어,0,0,1,0,0,0,0,0,0,0,36750.0,36750.0
2021-10-15,농어,0,0,0,1,0,0,0,0,0,0,30650.0,30480.0
2021-10-15,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-10-15,농어,0,0,0,0,0,0,1,0,0,0,43750.0,43750.0
2021-10-15,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-10-15,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-10-15,농어,0,0,0,0,0,0,0,0,0,1,40000.0,36670.0
2021-10-16,농어,1,0,0,0,0,0,0,0,0,0,39670.0,39710.0
2021-10-16,농어,0,1,0,0,0,0,0,0,0,0,43000.0,43330.0
2021-10-16,농어,0,0,1,0,0,0,0,0,0,0,36750.0,36750.0
2021-10-16,농어,0,0,0,1,0,0,0,0,0,0,30650.0,30650.0
2021-10-16,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-10-16,농어,0,0,0,0,0,0,1,0,0,0,43330.0,43750.0
2021-10-16,농어,0,0,0,0,0,0,0,1,0,0,40000.0,40000.0
2021-10-16,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2021-10-16,농어,0,0,0,0,0,0,0,0,0,1,35000.0,40000.0
2021-10-17,농어,1,0,0,0,0,0,0,0,0,0,38000.0,39670.0
2021-10-17,농어,0,1,0,0,0,0,0,0,0,0,41670.0,43000.0
2021-10-17,농어,0,0,1,0,0,0,0,0,0,0,36750.0,36750.0
2021-10-17,농어,0,0,0,1,0,0,0,0,0,0,30480.0,30650.0
2021-10-17,농어,0,0,0,0,1,0,0,0,0,0,50000.0,50000.0
2021-10-17,농어,0,0,0,0,0,0,1,0,0,0,43330.0,43330.0
