priceDate,market,광어_avgPrice,농어_avgPrice,대게_avgPrice,방어_avgPrice,연어_avgPrice,우럭_avgPrice,참돔_avgPrice
2024-03-14,인천종합연안부두어시장,40000.0,40000.0,60000.0,38000.0,6670.0,30000.0,35000.0
2024-03-15,가락시장,40000.0,45000.0,80000.0,45000.0,8340.0,35000.0,40000.0
2024-03-15,강서농수산물시장,50000.0,45000.0,65000.0,,5840.0,40000.0,50000.0
2024-03-15,구리농수산물시장,35000.0,40000.0,60000.0,45000.0,5840.0,35000.0,40000.0
2024-03-15,노량진시장,40000.0,35000.0,55000.0,45000.0,6670.0,30000.0,35000.0
2024-03-15,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-03-15,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-03-15,소래포구종합어시장,40000.0,40000.0,80000.0,40000.0,8000.0,30000.0,40000.0
2024-03-15,수원농수산물시장,40000.0,35000.0,60000.0,45000.0,6000.0,35000.0,35000.0
2024-03-15,안양평촌농수산물시장,45000.0,45000.0,60000.0,,5840.0,35000.0,40000.0
2024-03-15,인천종합연안부두어시장,35000.0,40000.0,55000.0,38000.0,6670.0,30000.0,35000.0
2024-03-16,가락시장,40000.0,35000.0,70000.0,40000.0,5000.0,35000.0,40000.0
2024-03-16,강서농수산물시장,50000.0,45000.0,65000.0,,5000.0,45000.0,45000.0
2024-03-16,구리농수산물시장,45000.0,40000.0,55000.0,45000.0,5840.0,35000.0,40000.0
2024-03-16,노량진시장,40000.0,40000.0,75000.0,40000.0,5840.0,30000.0,35000.0
2024-03-16,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-03-16,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-03-16,소래포구종합어시장,40000.0,45000.0,80000.0,40000.0,8000.0,25000.0,35000.0
2024-03-16,수원농수산물시장,35000.0,35000.0,65000.0,45000.0,6000.0,35000.0,35000.0
2024-03-16,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-03-16,인천종합연안부두어시장,40000.0,35000.0,55000.0,38000.0,10000.0,25000.0,35000.0
2024-03-17,가락시장,45000.0,45000.0,85000.0,45000.0,8340.0,35000.0,45000.0
2024-03-17,강서농수산물시장,50000.0,45000.0,65000.0,,5840.0,40000.0,50000.0
2024-03-17,구리농수산물시장,45000.0,40000.0,55000.0,45000.0,5840.0,35000.0,40000.0
2024-03-17,노량진시장,35000.0,35000.0,52000.0,40000.0,7000.0,30000.0,35000.0
2024-03-17,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-03-17,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-03-17,소래포구종합어시장,40000.0,45000.0,80000.0,40000.0,8000.0,25000.0,45000.0
2024-03-17,수원농수산물시장,35000.0,35000.0,65000.0,45000.0,6000.0,35000.0,35000.0
2024-03-17,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-03-17,인천종합연안부두어시장,35000.0,35000.0,55000.0,38000.0,10000.0,25000.0,35000.0
2024-03-18,가락시장,45000.0,45000.0,85000.0,50000.0,8340.0,35000.0,45000.0
2024-03-18,강서농수산물시장,50000.0,45000.0,65000.0,,5840.0,40000.0,50000.0
2024-03-18,구리농수산물시장,35000.0,40000.0,65000.0,45000.0,5840.0,35000.0,40000.0
2024-03-18,노량진시장,40000.0,35000.0,75000.0,40000.0,6670.0,30000.0,35000.0
2024-03-18,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-03-18,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-03-18,소래포구종합어시장,40000.0,40000.0,80000.0,40000.0,5000.0,30000.0,45000.0
2024-03-18,수원농수산물시장,35000.0,35000.0,60000.0,45000.0,6000.0,35000.0,35000.0
2024-03-18,안양평촌농수산물시장,45000.0,40000.0,60000.0,,5840.0,35000.0,40000.0
2024-03-18,인천종합연안부두어시장,40000.0,35000.0,55000.0,38000.0,6670.0,30000.0,35000.0
2024-03-19,가락시장,40000.0,35000.0,52000.0,40000.0,5000.0,35000.0,40000.0
2024-03-19,강서농수산물시장,50000.0,45000.0,65000.0,,5840.0,40000.0,50000.0
2024-03-19,구리농수산물시장,35000.0,40000.0,50000.0,45000.0,5840.0,35000.0,40000.0
2024-03-19,노량진시장,40000.0,40000.0,65000.0,40000.0,8340.0,35000.0,35000.0
2024-03-19,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-03-19,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-03-19,소래포구종합어시장,40000.0,40000.0,80000.0,40000.0,5000.0,30000.0,40000.0
2024-03-19,수원농수산물시장,40000.0,35000.0,57000.0,45000.0,5000.0,30000.0,35000.0
2024-03-19,안양평촌농수산물시장,45000.0,40000.0,60000.0,,5840.0,35000.0,40000.0
2024-03-19,인천종합연안부두어시장,35000.0,35000.0,55000.0,38000.0,6670.0,30000.0,35000.0
2024-03-20,가락시장,40000.0,40000.0,68000.0,45000.0,5840.0,40000.0,40000.0
2024-03-20,강서농수산물시장,50000.0,45000.0,60000.0,,5840.0,40000.0,50000.0
2024-03-20,구리농수산물시장,45000.0,45000.0,60000.0,45000.0,5840.0,40000.0,40000.0
2024-03-20,노량진시장,40000.0,40000.0,53000.0,40000.0,5840.0,30000.0,35000.0
2024-03-20,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-03-20,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-03-20,소래포구종합어시장,40000.0,40000.0,80000.0,40000.0,7500.0,30000.0,40000.0
2024-03-20,수원농수산물시장,35000.0,35000.0,55000.0,45000.0,6000.0,35000.0,35000.0
2024-03-20,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-03-20,인천종합연안부두어시장,40000.0,40000.0,45000.0,38000.0,6670.0,30000.0,35000.0
2024-03-21,가락시장,40000.0,40000.0,68000.0,45000.0,5840.0,40000.0,40000.0
2024-03-21,강서농수산물시장,50000.0,45000.0,65000.0,,5000.0,45000.0,45000.0
2024-03-21,구리농수산물시장,45000.0,40000.0,55000.0,45000.0,5840.0,35000.0,40000.0
2024-03-21,노량진시장,40000.0,40000.0,65000.0,40000.0,6670.0,35000.0,35000.0
2024-03-21,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-03-21,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-03-21,소래포구종합어시장,40000.0,40000.0,80000.0,40000.0,5000.0,25000.0,45000.0
2024-03-21,수원농수산물시장,40000.0,35000.0,55000.0,45000.0,5000.0,35000.0,35000.0
2024-03-21,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-03-21,인천종합연안부두어시장,35000.0,35000.0,55000.0,38000.0,10000.0,30000.0,35000.0
2024-03-22,가락시장,45000.0,40000.0,65000.0,40000.0,8340.0,35000.0,40000.0
2024-03-22,강서농수산물시장,50000.0,45000.0,60000.0,,5000.0,45000.0,45000.0
2024-03-22,구리농수산물시장,35000.0,40000.0,48000.0,45000.0,5840.0,30000.0,40000.0
2024-03-22,노량진시장,40000.0,40000.0,75000.0,40000.0,6670.0,30000.0,35000.0
2024-03-22,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-03-22,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-03-22,소래포구종합어시장,40000.0,40000.0,58000.0,40000.0,7500.0,30000.0,40000.0
2024-03-22,수원농수산물시장,35000.0,35000.0,55000.0,45000.0,6000.0,35000.0,35000.0
2024-03-22,안양평촌농수산물시장,45000.0,45000.0,55000.0,,5840.0,30000.0,40000.0
2024-03-22,인천종합연안부두어시장,40000.0,35000.0,55000.0,38000.0,10000.0,30000.0,35000.0
2024-03-23,가락시장,40000.0,45000.0,50000.0,45000.0,5000.0,35000.0,40000.0
2024-03-23,강서농수산물시장,50000.0,45000.0,55000.0,,5840.0,40000.0,50000.0
2024-03-23,구리농수산물시장,45000.0,40000.0,55000.0,45000.0,5840.0,35000.0,40000.0
2024-03-23,노량진시장,35000.0,40000.0,75000.0,40000.0,8340.0,35000.0,35000.0
2024-03-23,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-03-23,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-03-23,소래포구종합어시장,40000.0,40000.0,58000.0,40000.0,5000.0,25000.0,45000.0
2024-03-23,수원농수산물시장,40000.0,40000.0,60000.0,45000.0,5000.0,35000.0,40000.0
2024-03-23,안양평촌농수산물시장,45000.0,45000.0,55000.0,,5840.0,35000.0,40000.0
2024-03-23,인천종합연안부두어시장,35000.0,35000.0,55000.0,38000.0,10000.0,30000.0,35000.0
2024-03-24,가락시장,45000.0,45000.0,85000.0,45000.0,8340.0,35000.0,45000.0
2024-03-24,강서농수산물시장,50000.0,45000.0,55000.0,,5840.0,40000.0,50000.0
2024-03-24,구리농수산물시장,45000.0,45000.0,50000.0,45000.0,5840.0,40000.0,40000.0
2024-03-24,노량진시장,40000.0,35000.0,60000.0,40000.0,6670.0,35000.0,40000.0
2024-03-24,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-03-24,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-03-24,소래포구종합어시장,40000.0,40000.0,58000.0,40000.0,6670.0,30000.0,40000.0
2024-03-24,수원농수산물시장,40000.0,35000.0,60000.0,45000.0,5000.0,30000.0,35000.0
2024-03-24,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-03-24,인천종합연안부두어시장,35000.0,35000.0,55000.0,38000.0,10000.0,25000.0,35000.0
2024-03-25,가락시장,45000.0,45000.0,55000.0,45000.0,8340.0,35000.0,45000.0
2024-03-25,강서농수산물시장,50000.0,45000.0,55000.0,,5840.0,40000.0,50000.0
2024-03-25,구리농수산물시장,45000.0,40000.0,50000.0,45000.0,5840.0,35000.0,40000.0
2024-03-25,노량진시장,40000.0,40000.0,63000.0,40000.0,6670.0,30000.0,35000.0
2024-03-25,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-03-25,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-03-25,소래포구종합어시장,40000.0,45000.0,58000.0,40000.0,8000.0,25000.0,40000.0
2024-03-25,수원농수산물시장,35000.0,35000.0,55000.0,45000.0,6000.0,35000.0,35000.0
2024-03-25,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-03-25,인천종합연안부두어시장,35000.0,40000.0,45000.0,38000.0,6670.0,30000.0,35000.0
2024-03-26,가락시장,45000.0,40000.0,65000.0,45000.0,5000.0,35000.0,40000.0
2024-03-26,강서농수산물시장,50000.0,45000.0,60000.0,,5000.0,45000.0,45000.0
2024-03-26,구리농수산물시장,35000.0,40000.0,75000.0,45000.0,5840.0,35000.0,40000.0
2024-03-26,노량진시장,40000.0,40000.0,68000.0,40000.0,5840.0,30000.0,35000.0
2024-03-26,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-03-26,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-03-26,소래포구종합어시장,40000.0,45000.0,58000.0,40000.0,8000.0,25000.0,45000.0
2024-03-26,수원농수산물시장,40000.0,40000.0,55000.0,45000.0,5000.0,35000.0,40000.0
2024-03-26,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-03-26,인천종합연안부두어시장,40000.0,35000.0,55000.0,38000.0,6670.0,30000.0,35000.0
2024-03-27,가락시장,45000.0,40000.0,60000.0,45000.0,5840.0,40000.0,40000.0
2024-03-27,강서농수산물시장,45000.0,45000.0,55000.0,,6670.0,40000.0,45000.0
2024-03-27,구리농수산물시장,35000.0,45000.0,50000.0,45000.0,5840.0,30000.0,40000.0
2024-03-27,노량진시장,35000.0,35000.0,55000.0,40000.0,7000.0,30000.0,35000.0
2024-03-27,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-03-27,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-03-27,소래포구종합어시장,40000.0,45000.0,58000.0,40000.0,8000.0,25000.0,40000.0
2024-03-27,수원농수산물시장,40000.0,35000.0,55000.0,45000.0,6000.0,30000.0,35000.0
2024-03-27,안양평촌농수산물시장,45000.0,40000.0,50000.0,,5840.0,35000.0,40000.0
2024-03-27,인천종합연안부두어시장,40000.0,35000.0,55000.0,38000.0,6670.0,30000.0,35000.0
2024-03-28,가락시장,45000.0,35000.0,60000.0,45000.0,5840.0,35000.0,40000.0
2024-03-28,강서농수산물시장,45000.0,45000.0,55000.0,,6670.0,40000.0,45000.0
2024-03-28,구리농수산물시장,45000.0,40000.0,50000.0,45000.0,5840.0,35000.0,40000.0
2024-03-28,노량진시장,40000.0,40000.0,53000.0,40000.0,5840.0,35000.0,35000.0
2024-03-28,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-03-28,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-03-28,소래포구종합어시장,35000.0,40000.0,58000.0,40000.0,7500.0,30000.0,35000.0
2024-03-28,수원농수산물시장,40000.0,35000.0,50000.0,45000.0,5000.0,35000.0,35000.0
2024-03-28,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-03-28,인천종합연안부두어시장,35000.0,35000.0,55000.0,38000.0,10000.0,30000.0,35000.0
2024-03-29,가락시장,40000.0,40000.0,50000.0,45000.0,7170.0,35000.0,40000.0
2024-03-29,강서농수산물시장,50000.0,45000.0,60000.0,,5000.0,45000.0,45000.0
2024-03-29,구리농수산물시장,35000.0,40000.0,75000.0,45000.0,5840.0,35000.0,40000.0
2024-03-29,노량진시장,40000.0,40000.0,63000.0,40000.0,5840.0,30000.0,35000.0
2024-03-29,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-03-29,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-03-29,소래포구종합어시장,40000.0,40000.0,58000.0,40000.0,5000.0,30000.0,40000.0
2024-03-29,수원농수산물시장,40000.0,35000.0,60000.0,45000.0,6000.0,35000.0,35000.0
2024-03-29,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-03-29,인천종합연안부두어시장,40000.0,40000.0,50000.0,38000.0,6670.0,30000.0,35000.0
2024-03-30,가락시장,40000.0,45000.0,80000.0,45000.0,5840.0,35000.0,40000.0
2024-03-30,강서농수산물시장,45000.0,45000.0,60000.0,,5840.0,40000.0,45000.0
2024-03-30,구리농수산물시장,45000.0,40000.0,50000.0,45000.0,5840.0,35000.0,40000.0
2024-03-30,노량진시장,35000.0,35000.0,60000.0,40000.0,5840.0,35000.0,35000.0
2024-03-30,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-03-30,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-03-30,소래포구종합어시장,40000.0,40000.0,58000.0,40000.0,5000.0,30000.0,45000.0
2024-03-30,수원농수산물시장,40000.0,35000.0,55000.0,45000.0,5000.0,30000.0,35000.0
2024-03-30,안양평촌농수산물시장,45000.0,45000.0,50000.0,,5840.0,30000.0,40000.0
2024-03-30,인천종합연안부두어시장,35000.0,35000.0,55000.0,38000.0,10000.0,30000.0,35000.0
2024-03-31,가락시장,40000.0,40000.0,48000.0,45000.0,5840.0,40000.0,40000.0
2024-03-31,강서농수산물시장,45000.0,45000.0,60000.0,,5840.0,40000.0,45000.0
2024-03-31,구리농수산물시장,45000.0,40000.0,50000.0,45000.0,5840.0,35000.0,40000.0
2024-03-31,노량진시장,40000.0,35000.0,55000.0,40000.0,6670.0,30000.0,35000.0
2024-03-31,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-03-31,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-03-31,소래포구종합어시장,40000.0,45000.0,58000.0,40000.0,8000.0,25000.0,45000.0
2024-03-31,수원농수산물시장,40000.0,35000.0,55000.0,45000.0,5000.0,30000.0,35000.0
2024-03-31,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-03-31,인천종합연안부두어시장,40000.0,40000.0,55000.0,38000.0,6670.0,30000.0,35000.0
2024-04-01,가락시장,40000.0,40000.0,48000.0,45000.0,5840.0,40000.0,40000.0
2024-04-01,강서농수산물시장,50000.0,45000.0,60000.0,,5000.0,45000.0,45000.0
2024-04-01,구리농수산물시장,35000.0,40000.0,48000.0,45000.0,5840.0,35000.0,40000.0
2024-04-01,노량진시장,35000.0,30000.0,65000.0,40000.0,5840.0,30000.0,33000.0
2024-04-01,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-04-01,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-04-01,소래포구종합어시장,40000.0,40000.0,58000.0,40000.0,5000.0,30000.0,40000.0
2024-04-01,수원농수산물시장,40000.0,35000.0,55000.0,45000.0,6000.0,35000.0,35000.0
2024-04-01,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-04-01,인천종합연안부두어시장,35000.0,40000.0,55000.0,38000.0,6670.0,30000.0,35000.0
2024-04-02,가락시장,45000.0,40000.0,55000.0,45000.0,5840.0,40000.0,40000.0
2024-04-02,강서농수산물시장,50000.0,45000.0,55000.0,,5000.0,45000.0,45000.0
2024-04-02,구리농수산물시장,35000.0,40000.0,53000.0,45000.0,5840.0,35000.0,40000.0
2024-04-02,노량진시장,40000.0,30000.0,65000.0,40000.0,5000.0,30000.0,35000.0
2024-04-02,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-04-02,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-04-02,소래포구종합어시장,40000.0,45000.0,58000.0,40000.0,8000.0,25000.0,40000.0
2024-04-02,수원농수산물시장,40000.0,35000.0,60000.0,45000.0,6000.0,35000.0,35000.0
2024-04-02,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-04-02,인천종합연안부두어시장,40000.0,40000.0,55000.0,38000.0,6670.0,30000.0,35000.0
2024-04-03,가락시장,40000.0,35000.0,70000.0,45000.0,5000.0,35000.0,40000.0
2024-04-03,강서농수산물시장,50000.0,45000.0,60000.0,,5840.0,40000.0,50000.0
2024-04-03,구리농수산물시장,45000.0,40000.0,75000.0,45000.0,5840.0,35000.0,40000.0
2024-04-03,노량진시장,40000.0,35000.0,58000.0,40000.0,6670.0,30000.0,35000.0
2024-04-03,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-04-03,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-04-03,소래포구종합어시장,40000.0,45000.0,58000.0,40000.0,8000.0,25000.0,40000.0
2024-04-03,수원농수산물시장,40000.0,40000.0,55000.0,45000.0,5000.0,35000.0,40000.0
2024-04-03,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-04-03,인천종합연안부두어시장,35000.0,35000.0,50000.0,38000.0,10000.0,30000.0,35000.0
2024-04-04,가락시장,40000.0,43000.0,80000.0,45000.0,8340.0,35000.0,43000.0
2024-04-04,강서농수산물시장,50000.0,45000.0,60000.0,,5000.0,45000.0,45000.0
2024-04-04,구리농수산물시장,45000.0,45000.0,48000.0,45000.0,5840.0,40000.0,40000.0
2024-04-04,노량진시장,40000.0,40000.0,75000.0,40000.0,5840.0,30000.0,35000.0
2024-04-04,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-04-04,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-04-04,소래포구종합어시장,40000.0,40000.0,58000.0,40000.0,5000.0,25000.0,45000.0
2024-04-04,수원농수산물시장,40000.0,35000.0,60000.0,45000.0,5000.0,30000.0,35000.0
2024-04-04,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-04-04,인천종합연안부두어시장,40000.0,40000.0,50000.0,38000.0,6670.0,30000.0,35000.0
2024-04-05,가락시장,45000.0,45000.0,85000.0,45000.0,8340.0,35000.0,45000.0
2024-04-05,강서농수산물시장,50000.0,45000.0,55000.0,,5840.0,40000.0,50000.0
2024-04-05,구리농수산물시장,45000.0,45000.0,50000.0,45000.0,5840.0,40000.0,40000.0
2024-04-05,노량진시장,35000.0,35000.0,58000.0,40000.0,7000.0,30000.0,35000.0
2024-04-05,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-04-05,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-04-05,소래포구종합어시장,40000.0,45000.0,58000.0,40000.0,8000.0,25000.0,40000.0
2024-04-05,수원농수산물시장,40000.0,35000.0,60000.0,45000.0,5000.0,35000.0,35000.0
2024-04-05,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-04-05,인천종합연안부두어시장,35000.0,35000.0,55000.0,38000.0,10000.0,25000.0,35000.0
2024-04-06,가락시장,45000.0,45000.0,85000.0,45000.0,8340.0,35000.0,45000.0
2024-04-06,강서농수산물시장,50000.0,45000.0,55000.0,,5000.0,45000.0,45000.0
2024-04-06,구리농수산물시장,35000.0,40000.0,50000.0,45000.0,5840.0,35000.0,40000.0
2024-04-06,노량진시장,40000.0,30000.0,50000.0,40000.0,10000.0,30000.0,35000.0
2024-04-06,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-04-06,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-04-06,소래포구종합어시장,40000.0,45000.0,58000.0,40000.0,8000.0,25000.0,40000.0
2024-04-06,수원농수산물시장,40000.0,35000.0,55000.0,45000.0,5000.0,30000.0,35000.0
2024-04-06,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-04-06,인천종합연안부두어시장,35000.0,35000.0,55000.0,38000.0,6670.0,30000.0,35000.0
2024-04-07,가락시장,45000.0,45000.0,85000.0,45000.0,8340.0,35000.0,45000.0
2024-04-07,강서농수산물시장,50000.0,45000.0,55000.0,,5000.0,45000.0,45000.0
2024-04-07,구리농수산물시장,45000.0,40000.0,50000.0,45000.0,5840.0,35000.0,40000.0
2024-04-07,노량진시장,35000.0,35000.0,75000.0,40000.0,7000.0,30000.0,35000.0
2024-04-07,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-04-07,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-04-07,소래포구종합어시장,40000.0,40000.0,58000.0,40000.0,6670.0,25000.0,40000.0
2024-04-07,수원농수산물시장,40000.0,35000.0,55000.0,45000.0,5000.0,30000.0,35000.0
2024-04-07,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-04-07,인천종합연안부두어시장,35000.0,35000.0,55000.0,38000.0,10000.0,25000.0,35000.0
2024-04-08,가락시장,45000.0,45000.0,85000.0,45000.0,8340.0,35000.0,45000.0
2024-04-08,강서농수산물시장,50000.0,45000.0,55000.0,,5000.0,45000.0,45000.0
2024-04-08,구리농수산물시장,35000.0,40000.0,48000.0,45000.0,5840.0,30000.0,40000.0
2024-04-08,노량진시장,40000.0,40000.0,65000.0,40000.0,5840.0,30000.0,35000.0
2024-04-08,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-04-08,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-04-08,소래포구종합어시장,40000.0,45000.0,58000.0,40000.0,8000.0,25000.0,40000.0
2024-04-08,수원농수산물시장,35000.0,35000.0,55000.0,45000.0,6000.0,35000.0,35000.0
2024-04-08,안양평촌농수산물시장,45000.0,45000.0,55000.0,,5840.0,35000.0,40000.0
2024-04-08,인천종합연안부두어시장,40000.0,35000.0,55000.0,38000.0,6670.0,30000.0,35000.0
2024-04-09,가락시장,45000.0,35000.0,55000.0,45000.0,5840.0,35000.0,40000.0
2024-04-09,강서농수산물시장,50000.0,45000.0,55000.0,,5840.0,40000.0,50000.0
2024-04-09,구리농수산물시장,35000.0,40000.0,48000.0,45000.0,5840.0,35000.0,40000.0
2024-04-09,노량진시장,35000.0,35000.0,65000.0,40000.0,7000.0,35000.0,35000.0
2024-04-09,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-04-09,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-04-09,소래포구종합어시장,40000.0,40000.0,58000.0,40000.0,7500.0,30000.0,40000.0
2024-04-09,수원농수산물시장,40000.0,40000.0,60000.0,45000.0,5000.0,35000.0,40000.0
2024-04-09,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-04-09,인천종합연안부두어시장,35000.0,35000.0,50000.0,38000.0,6670.0,30000.0,35000.0
2024-04-10,가락시장,50000.0,45000.0,50000.0,45000.0,8340.0,45000.0,40000.0
2024-04-10,강서농수산물시장,45000.0,45000.0,55000.0,,6670.0,40000.0,45000.0
2024-04-10,구리농수산물시장,45000.0,45000.0,55000.0,45000.0,5840.0,35000.0,40000.0
2024-04-10,노량진시장,35000.0,35000.0,75000.0,40000.0,5840.0,35000.0,35000.0
2024-04-10,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-04-10,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-04-10,소래포구종합어시장,40000.0,45000.0,58000.0,40000.0,8000.0,25000.0,45000.0
2024-04-10,수원농수산물시장,40000.0,35000.0,50000.0,45000.0,5000.0,30000.0,35000.0
2024-04-10,안양평촌농수산물시장,45000.0,45000.0,55000.0,,5840.0,35000.0,40000.0
2024-04-10,인천종합연안부두어시장,40000.0,40000.0,50000.0,38000.0,6670.0,30000.0,35000.0
2024-04-11,가락시장,40000.0,40000.0,55000.0,45000.0,5840.0,40000.0,40000.0
2024-04-11,강서농수산물시장,50000.0,45000.0,55000.0,,5000.0,45000.0,45000.0
2024-04-11,구리농수산물시장,45000.0,45000.0,50000.0,45000.0,5840.0,40000.0,40000.0
2024-04-11,노량진시장,40000.0,35000.0,75000.0,40000.0,6670.0,30000.0,35000.0
2024-04-11,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-04-11,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-04-11,소래포구종합어시장,40000.0,45000.0,58000.0,40000.0,8000.0,25000.0,45000.0
2024-04-11,수원농수산물시장,35000.0,35000.0,60000.0,45000.0,5000.0,35000.0,35000.0
2024-04-11,안양평촌농수산물시장,45000.0,40000.0,55000.0,,5840.0,35000.0,40000.0
2024-04-11,인천종합연안부두어시장,35000.0,35000.0,50000.0,38000.0,6670.0,30000.0,35000.0
2024-04-12,가락시장,40000.0,35000.0,70000.0,45000.0,5000.0,35000.0,40000.0
2024-04-12,강서농수산물시장,50000.0,45000.0,60000.0,,5000.0,45000.0,45000.0
2024-04-12,구리농수산물시장,35000.0,40000.0,50000.0,45000.0,5840.0,35000.0,40000.0
2024-04-12,노량진시장,40000.0,35000.0,75000.0,40000.0,6670.0,30000.0,35000.0
2024-04-12,마포농수산물시장,40000.0,40000.0,,,7500.0,35000.0,40000.0
2024-04-12,부산민락어민활어직판장,35000.0,,,,,30000.0,
2024-04-12,소래포구종합어시장,35000.0,45000.0,58000.0,40000.0,8000.0,25000.0,35000.0
2024-04-12,수원농수산물시장,40000.0,40000.0,55000.0,45000.0,5000.0,35000.0,40000.0
2024-04-12,안양평촌농수산물시장,45000.0,45000.0,55000.0,,5840.0,30000.0,40000.0
2024-04-12,인천종합연안부두어시장,40000.0,35000.0,50000.0,38000.0,6670.0,30000.0,35000.0
